send_time,text
2021-04-22 12:23:23,什么是高科技公司？有人出来挨打吧！
2021-04-22 12:46:00,这个ADS 是不是昨天刚拿本
2021-04-22 13:21:10,直接刹死
2021-04-22 13:21:45,牛逼
2021-04-22 13:50:46,自信点 超过特斯拉
2021-04-22 14:10:32,这刹车
2021-04-22 14:48:54,还真tm比我强
2021-04-22 15:01:07,这是滑 那甚么是为？
2021-04-22 16:42:10,最蓝的场景
2021-04-22 16:45:52,穿站自研
2021-04-22 17:07:56,最蓝的场景
2021-04-22 17:31:17,你在骂
2021-04-22 17:38:56,小泥鳅
2021-04-22 17:44:27,你再骂
2021-04-22 17:50:42,哈哈哈哈
2021-04-22 18:34:54,刹车有点死
2021-04-22 19:27:36,华为nb
2021-04-22 19:47:08,这红车强行并道可还行，这不刹个车直接撞了。
2021-04-22 20:11:43,雨天？
2021-04-22 20:39:47,一只无处安放的手
2021-04-22 20:53:13,华为 NB！
2021-04-22 20:54:18,刹车失灵过来看看
2021-04-22 20:55:20,特斯拉连弟弟都不算
2021-04-22 22:06:10,这是为了绝对安全所以刹车比较重吧
2021-04-22 22:10:44,儿童识别是个难点
2021-04-22 22:21:42,看起来会晕车的样子
2021-04-22 22:55:51,已经碾压特斯拉了
2021-04-22 23:27:06,真的耗工程师
2021-04-23 00:01:32,所有人都在模仿特斯拉，特斯拉是哥哥
2021-04-23 00:21:24,吹特斯拉的，眼瞎吗，还是刚通网?
2021-04-23 00:44:51,碾压特斯拉
2021-04-23 00:45:13,感觉和小马智行差不多
2021-04-23 01:13:54,好像钻缝真的比我强
2021-04-23 01:41:13,2000个工程师的头发
2021-04-23 06:23:14,牛逼
2021-04-23 07:12:16,别人的视频你拿过来加上语言文字 真行 卧槽
2021-04-23 11:04:00,雨雪天气极端天气不知道怎样。期待
2021-04-23 12:26:14,蓝=难
2021-04-23 12:58:17,乘客都快飞出去了
2021-04-23 13:04:17,激光雷达
2021-04-23 13:16:13,特斯拉绝不妥协，狗头
2021-04-23 14:08:07,有多蓝？
2021-04-23 15:31:13,特斯拉有什么，一边凉快去吧
2021-04-23 15:54:31,牛逼，实干
2021-04-23 15:55:02,识别行人
2021-04-23 16:08:48,7年。。。是我格局小了
2021-04-23 16:10:06,最蓝的
2021-04-23 16:24:38,特斯拉挺垃圾的讲道理
2021-04-23 16:38:16,开的比我都好！
2021-04-23 17:37:48,和特斯拉比？？！！咋想的
2021-04-23 17:55:49,碾压特斯拉
2021-04-23 18:04:17,B站有在雨天的视频，可以去看一下
2021-04-23 19:51:44,献祭2000人的头发
2021-04-23 20:06:27,支持国产汽车
2021-04-23 20:32:06,中国这个路况测试出来的系统，应该可以。。。哈哈哈
2021-04-23 21:15:05,模仿特斯拉？这些智能场景都出来多少年了你跟我说模仿特斯拉？
2021-04-23 22:24:13,特斯拉在市区自动驾驶的话，怕不是要赔死
2021-04-23 22:27:41,训练里程不算多的，估计赶不上WAYMO 也赶不上特斯拉。
2021-04-23 22:29:23,卧槽，这副驾快撞脑袋了，敢说华？
2021-04-23 23:49:45,说刹车不柔和的，别酸啦，特斯拉刹车柔和，柔和的都没有啦
2021-04-23 23:51:21,别酸刹车不柔和啦，特斯拉柔和，柔和的都没刹车啦
2021-04-23 23:54:58,可别糟践华为了，特斯拉配不上
2021-04-24 00:16:52,已经秒杀特斯拉了
2021-04-24 08:20:09,牛逼普拉斯
2021-04-24 09:23:24,小艺小艺送我回家
2021-04-24 11:48:18,超过特斯拉
2021-04-24 11:51:23,adas
2021-04-24 11:59:37,实现的牛还叫吹牛？
2021-04-24 12:11:02,厉害华为
2021-04-24 12:12:32,厉害华为，这是特斯拉没法比的
2021-04-24 12:40:33,特死啦拿车主当测试员了
2021-04-24 12:41:16,特死啦拿车主当测试数据了，死了就是一个数据消失
2021-04-24 12:48:37,快60%是吧
2021-04-24 12:50:15,右边的人一晃一晃的，还不突兀。。。
2021-04-24 12:52:19,特：比谁强？！
2021-04-24 13:33:57,刹车力度挺大的 可以优化下
2021-04-24 15:05:11,强
2021-04-24 15:29:05,小艺，来接我
2021-04-24 16:37:16,加油
2021-04-24 16:49:54,违反交通法了吧
2021-04-24 17:04:15,特斯拉后台格式化u盘
2021-04-24 17:11:22,小米表示有高通爹就行了
2021-04-24 17:17:19,特死啦的行车电脑容易卡死
2021-04-24 17:18:42,说刹车力度大的你们是开特死啦的吧
2021-04-24 17:43:34,太蓝了
2021-04-24 17:54:43,污渍不行
2021-04-24 18:31:16,帅爆了
2021-04-24 18:45:24,特斯拉的自动驾驶就是唬人的
2021-04-24 18:46:56,时时建模，厉害
2021-04-24 19:13:41,谦虚了啊
2021-04-24 19:42:09,手放在那是规定，不是担心出问题
2021-04-24 20:07:01,说刹车有点死的，自动驾驶并不能像人一样预判
2021-04-24 20:09:00,有钱真好
2021-04-24 20:40:21,我有一疑问。红绿灯难道靠摄像头吗
2021-04-24 21:31:22,刚才那个黄车怎么个意思啊
2021-04-24 21:31:34,你怎么还骂人呢
2021-04-24 21:32:11,极狐感觉不大行 
2021-04-24 21:43:26,恶劣天气测试有没有
2021-04-24 21:51:38,手扶是负责
2021-04-24 21:56:56,特斯拉可以退场了
2021-04-24 22:00:29,华为出来之前也就特斯拉可以全程无人介入
2021-04-24 22:03:16,支持国产企业
2021-04-24 22:38:45,两千个工程师
2021-04-24 22:42:56,彳亍
2021-04-24 22:57:14,很蓝的啦
2021-04-24 23:04:56,大舌头
2021-04-24 23:15:31,车门撞过
2021-04-24 23:17:45,我开始骂人了
2021-04-24 23:28:57,为什么要和特斯拉比呢？
2021-04-24 23:29:39,那个监听是否全车标配
2021-04-25 00:00:27,在他前面拉一个大大的白布
2021-04-25 00:12:36,以后是不是不要驾照了
2021-04-25 00:47:13,特斯拉就是个腊鸡哈哈哈
2021-04-25 02:23:56, l
2021-04-25 07:03:35,特斯拉算个屁
2021-04-25 07:25:00,碾压特斯拉，世界第一中必赢
2021-04-25 08:28:48,永远滴神
2021-04-25 08:31:21,建议来南宁试一下，全城都是电动车～（狗头）
2021-04-25 09:45:07,特斯拉也可以，然后人无了
2021-04-25 11:51:39,有刹车，那就是好车
2021-04-25 13:45:07,还要市场来考验
2021-04-25 14:16:19,不要跟特斯拉比
2021-04-25 15:18:23,全是吹牛逼，这车是模型，外面是特效（狗头）
2021-04-25 15:20:08,被卡位不急刹就是撞车
2021-04-25 16:49:29,简直不是一个当量的
2021-04-25 17:52:21,实现了的不算吹牛，所以还是不会吹牛
2021-04-25 18:31:25,多少工程师的头发啊！
2021-04-25 19:02:56,没有视野盲区就是厉害
2021-04-25 19:45:35,特斯拉有这操作的，要L3
2021-04-25 19:48:26,特斯拉刹车失灵，你也不差吗？
2021-04-25 19:48:40,吹牛逼你是世界水平的
2021-04-25 19:59:23,刚才必须急刹，不然就撞上了。没开过车的就会嘴炮
2021-04-25 20:36:56,这不比那个垃圾特斯拉强多了？
2021-04-25 20:38:53,特斯拉不配
2021-04-25 20:59:38,刚刚是测试急刹。。。。。
2021-04-25 21:00:17,特斯拉，拜拜
2021-04-25 21:01:08,大货车不行，大货车很多是失灵，自动驾驶也没辙
2021-04-25 21:52:50,能换个副本测试吗
2021-04-25 22:26:52,敢来重庆吗
2021-04-25 22:56:06,是碾压特斯拉
2021-04-25 23:36:31,突然有大车从过来，它会朵么
2021-04-26 00:02:39,不自信
2021-04-26 12:02:47,牛逼
2021-04-26 12:04:15,特斯拉算个球
2021-04-26 12:22:46,比起来特斯拉就是坨翔
2021-04-26 13:01:29,希望大车也能装，安全运输
2021-04-26 13:13:40,吹牛逼一个顶三
2021-04-26 16:46:05,特斯拉工业垃圾算个球
2021-04-26 17:53:56,哈哈哈哈哈哈哈哈哈哈哈急刹车点名特斯拉
2021-04-26 18:36:39,刹车猛起码比刹不住好
2021-04-26 19:19:04,特斯拉刹不住啊
2021-04-26 20:36:31,屁
2021-04-26 20:37:18,副驾都快吐了
2021-04-26 20:52:33,别再用辅助驾驶做卖点宣传了，你的下场可能会比特斯拉更惨
2021-04-26 21:34:14,真兰
2021-04-26 21:34:32,太兰了
2021-04-26 22:50:44,点头夸张了点
2021-04-26 23:53:39,技术会进步的！
2021-04-27 00:36:24,无人驾驶为啥还要方向盘？
2021-04-27 09:07:22,有刹车就够了
2021-04-27 10:42:54,自动驾驶，法律出来了吗？
2021-04-27 12:39:12,这种车不应该可以上路
2021-04-27 12:39:28,上路就玩命
2021-04-27 18:08:43,有些人跪太久了，要自信
2021-04-27 19:43:29,哇
2021-04-27 19:43:46,这个很不错
2021-04-27 19:44:03,你再骂
2021-04-27 19:44:52,还不错诶！
2021-04-27 19:45:14,自信点，就踏马比特斯拉强
2021-04-27 20:28:11,急刹车
2021-04-27 20:28:22,欢迎来重庆主城挑战
2021-04-27 20:54:21,有个问题，别的车会不会逆向华为的数据库和算法
2021-04-27 21:20:33,比人强不至于
2021-04-27 21:25:06,不太行啊
2021-04-27 21:26:07,这还不算冲出去？那啥样算出去
2021-04-27 21:40:32,左转为什么不走啊
2021-04-27 21:43:10,已经甩特斯拉几条街了吧
2021-04-27 22:44:45,不比特斯拉差？ 特斯拉是什么东西嘛能比吗？
2021-04-27 23:05:12,牛逼
2021-04-27 23:08:24,特斯拉算个什么
2021-04-27 23:18:34,有用户群体后再吹，现在还为之过早
2021-04-27 23:38:57,爷孙局
2021-04-27 23:40:08,你来城乡结合部来试试
2021-04-27 23:48:18,就跟5G一样，华为造车是那么的突然出现，又是那么的有底气，而且安全
2021-04-27 23:53:25,牛
2021-04-28 00:20:23,非常蓝了
2021-04-28 00:50:41,？？？这，特斯拉拿什么比？头铁吗？
2021-04-28 01:36:40,特斯拉是什么垃圾
2021-04-28 09:52:15,这ui还能再像一点吗
2021-04-28 09:54:13,直接把model3屏幕搬过来了？
2021-04-28 10:29:32,说个笑话，《特斯拉》
2021-04-28 14:00:27,我不买北汽的，我等比亚迪版本的，因为我支持比亚迪
2021-04-28 14:24:08,牛逼
2021-04-28 16:12:32,恶劣天气呢
2021-04-28 16:52:44,变道会自动打转向灯吗
2021-04-28 17:41:55,大招
2021-04-28 17:42:57,极氪要是配华为鸿蒙   就起飞了  路走窄了
2021-04-28 20:40:18,大概率要晕车
2021-04-28 22:02:22,碾压
2021-04-28 22:24:58,特斯拉那个狗公司的垃圾练技术都能吹成神，真正的好技术反而不能吹了？哈哈哈
2021-04-29 00:28:46,转向不太行
2021-04-29 03:16:58,左侧超车？？？你们等等，我看看交通规则去
2021-04-29 06:50:54,特斯拉配吗
2021-04-29 08:33:17,我只关心电池问题
2021-04-29 12:39:12,特斯拉也配跟华为比？？？
2021-04-29 14:34:33,实现了是不是就不叫吹牛了呀
2021-04-29 20:31:07,用了2000个工程师……
2021-04-29 21:22:29,千万公里千万公里？？？？我不信
2021-04-29 22:39:18,极狐
2021-04-30 00:18:25,等着量产再吹
2021-04-30 11:57:54,搞得好像特斯拉行业标杆一样
2021-05-01 08:14:56,什么叫不比特斯拉差?
2021-05-01 18:47:31,特斯拉是哪根葱
2021-05-01 19:30:28,特斯拉基本没机会了
2021-05-02 00:00:43,牛逼了，
2021-05-02 00:05:26,不比特斯拉差?你真看得起特斯拉
2021-05-02 20:42:26,儿童识别这个，工程师应该不会不考虑到
2021-05-02 20:43:57,为什么要和某某拉比[doge]
2021-05-02 21:50:14,牛逼
2021-05-03 09:43:20,人有情绪
2021-05-03 09:43:34,比较理性
2021-05-03 09:44:25,和特斯拉比是掉价
2021-05-03 10:14:16,生命还是要握在自己手里
2021-05-03 11:07:36,碾压特斯拉
2021-05-03 12:07:07,比我厉害
2021-05-03 12:23:46,这不是不比特斯拉差，而是特斯拉不如华为好
2021-05-03 12:53:20,弱弱问一句：斑马线会礼让行人吗？
2021-05-03 14:01:30,吊打特斯拉
2021-05-03 16:52:28,特斯拉那自动驾驶，碾压好不
2021-05-03 21:46:10,特斯拉是什么垃圾
2021-05-03 22:41:10,干翻不了te si la
2021-05-03 23:42:05,实现不了叫吹牛，如果能实现那叫规划
2021-05-04 14:01:30,人前倾这么严重
2021-05-04 16:30:35,特斯拉骂骂咧咧退出群聊
2021-05-04 17:18:48,特斯拉也不配啊
2021-05-04 17:42:24,那叫甩特斯拉几条街
2021-05-04 18:41:59,买的起的自然会买，买不起的再好你也买不起
2021-05-04 20:55:38,快递员外卖员要失业
2021-05-04 20:57:02,这不是蔚来吗
2021-05-04 22:14:08,华为牛
2021-05-04 23:08:22,道理我都懂，但是这个ui是不是太仿。。。
2021-05-05 11:45:58,谦虚了
2021-05-05 12:07:30,很蓝
2021-05-05 19:00:44,华为可是在中国道路测试的啊！
2021-05-06 02:15:51,堵车时才是自动驾驶存在的真正意义
2021-05-06 03:46:38,好多急刹
2021-05-06 03:47:33,各种急刹...
2021-05-06 09:55:46,为什么我看着这个屏幕有一种违和感，和车不搭啊
2021-05-06 12:58:22,没上市 世界五百强第49位   三星19   苹果12
2021-05-06 22:02:59,砖缝？
2021-05-07 22:52:46,还能变道
2021-05-08 10:17:31,这种你开也是急刹，还真以为你能比自动驾驶开得好啊
2021-05-08 14:01:59,特斯拉就是个李鬼，只要真正的科技大佬一进来，特斯拉立刻就现了形。
2021-05-08 18:03:46,特斯拉很好吗？
2021-05-08 18:27:35,支持
2021-05-08 19:00:54,很蓝
2021-05-08 19:01:53,旁边的人小米11uitra
2021-05-09 01:17:30,这话就不对了，完全吊打特斯拉好吧
2021-05-09 10:29:13,碾压特斯拉
2021-05-09 19:25:09,跪服
2021-05-09 19:25:29,特斯拉什么什么嘴脸大家现在应该看得很清楚了
2021-05-09 19:25:42,恨美国佬，不然华为起飞
2021-05-09 19:55:48,别，千万别和特斯拉比，他不配
2021-05-10 05:40:00,卧槽
2021-05-10 22:17:18,我真的非常需要
2021-05-10 23:39:26,特斯拉有啥资格和华为比？？？
2021-05-11 09:20:21,用华为的东西给我感觉一个字 稳
2021-05-11 13:50:11,短期还是需要驾驶证
2021-05-11 23:48:12,希望刹车可以优化
2021-05-12 10:43:19,这屏边框好评！
2021-05-12 14:23:55,特斯拉什么东西
2021-05-13 14:00:24,特斯拉？？？？你这是在侮辱谁
2021-05-13 21:54:03,2000个，给你说的想消耗品......
2021-05-14 14:27:41,特斯拉刹不住 跟特斯拉比什么
2021-05-14 15:11:49,激光雷达
2021-05-14 15:11:56,要考
2021-05-14 16:53:21,虽然是自动驾驶 但感觉开的一点不墨迹
2021-05-15 01:31:23,特斯拉算个屁啊
2021-05-15 11:03:43,特斯拉算个球
2021-05-15 16:35:51,不管华为出什么问题，我都会买。就为了给华为一个发展机会，干倒特斯拉的机会
2021-05-15 22:22:15,华为牛逼
2021-05-16 14:41:13,前面的，你说特斯拉全程无人介入，你吹狼BI那？？？
2021-05-20 12:44:45,左转有些保守
2021-05-20 15:48:02,8年吧
2021-05-20 20:47:10,怕马教徒喷，委婉点只能说不比TSL差2333
2021-05-28 02:48:05,前面说不要驾照的，你想的美，车子会嫌弃你的
2021-05-28 14:42:05,特斯拉？还是叫爱迪生吧
2021-05-29 20:27:08,比特斯拉L2级别的辅助驾驶强了不是一点点
2021-06-11 00:33:58,华为这家公司的格局确实可以的
2021-06-11 00:35:53,你们真的别以特斯拉为目标，它不配
2021-06-11 22:56:03,干翻特斯拉
2021-06-19 18:30:43,听说出了上研所 效果差啊
2021-06-30 15:50:51,华为就会吹牛
2021-07-07 18:27:24,特斯拉根本比不了好吧
2021-07-09 17:19:39,很蓝么
2021-07-12 20:01:37,不行不行，要把别人的灵魂汲取走了
2021-07-13 19:24:06,这个加塞
2021-07-14 13:46:55,这反应速度，前面红车这种情况感觉很极端了
2021-07-20 23:52:38,华为的自动驾驶就是官方固定路段一直跑，基于地图导航，必特斯拉垃圾多了，特斯拉才是劝自动驾驶，
2021-07-25 05:04:10,头都要往前怼了还不算急刹？
2021-07-26 21:29:30,吹牛
2021-08-04 10:26:36,额
2021-08-07 22:41:44,那您的界面能不能别设计的和特斯拉一样？
2021-08-11 14:29:24,是不是闯红灯了，不知道在等待区变红灯能不能走
2021-08-12 12:48:24,太蓝了
2021-08-15 11:15:52,全是急刹啊
2021-08-15 11:16:57,吹了
2021-08-16 00:18:00,这是L4级别
2021-08-17 01:23:18,装上激光雷达的都甩特斯拉几条街
2021-08-22 02:08:02,这条路打了多少trick 不会自己不知道吧
2021-09-08 15:27:44,就特死啦那l2技术拿出来害人
2021-10-03 20:37:39,特斯拉完全不行啊
2021-10-15 11:44:39,无人驾驶100公里一个工程师
2021-10-20 10:02:03,专业点，比特斯拉高2个级别好吧
2021-10-21 10:33:12,《 最 蓝 的 》
2021-10-30 15:45:21,特斯拉至今都未配备一颗激光雷达，啧啧
2021-11-21 11:13:31,已经快凉了。。。
2021-12-29 23:42:35,蔚来咋回事啊
2022-01-01 01:03:42,很蓝的啦
2022-01-20 22:34:21,红灯不停？
2022-01-25 00:47:56,红字去学驾照吧，这叫变道不叫超车，啥也不懂就哔哔
2022-01-29 01:36:59,特斯拉就停车了，让你自己接管了。
2022-01-31 10:12:08,干翻特斯拉
2022-01-31 10:25:16,支持，华为加油
2022-03-05 14:39:55,硬
2022-04-06 11:23:22,特斯拉吊打华为
2022-04-06 11:23:47,这就是华为专门针对这条道路进行优化了
2022-04-07 20:38:24,没特斯拉好
2022-04-07 20:40:27,特斯拉比这好太多了好吧
2022-05-07 23:23:10,还会说特斯拉好的，要么水军要么无脑
2022-05-09 14:04:20,特斯拉算个毛线
2022-05-09 16:37:57,别不相信，碾压对手。
2022-05-13 22:42:14,吹牛逼不打草稿的
2022-06-02 10:31:11,极狐hi版？
2022-08-18 12:11:06,因为没实现的都被公关掉了
2022-10-20 23:16:57,这是视觉行成画面哦
2022-10-24 12:15:47,理论能识别二百米内的红绿灯
2022-11-14 10:34:23,特斯拉的牛全实现了
